StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,dogcat,PoliticalParty,Q227_First Click,Q227_Last Click,Q227_Page Submit,Q227_Click Count,LikedDT1,AccuracyDT1,ShareDT1,Q228_First Click,Q228_Last Click,Q228_Page Submit,Q228_Click Count,LikedDT2,AccuracyDT2,ShareDT2,Q229_First Click,Q229_Last Click,Q229_Page Submit,Q229_Click Count,LikedDT3,AccuracyDT3,ShareDT2,Q231_First Click,Q231_Last Click,Q231_Page Submit,Q231_Click Count,LikedDT4,AccuracyDT4,ShareDT4,Q230_First Click,Q230_Last Click,Q230_Page Submit,Q230_Click Count,LikedRT1,AccuracyRT1,ShareRT1,Q233_First Click,Q233_Last Click,Q233_Page Submit,Q233_Click Count,LikedRT2,AccuracyRT2,ShareRT2,Q234_First Click,Q234_Last Click,Q234_Page Submit,Q234_Click Count,LikedRT3,AccuracyRT3,ShareRT3,Q235_First Click,Q235_Last Click,Q235_Page Submit,Q235_Click Count,LikedRT4,AccuracyRT4,ShareRT4,Q236_First Click,Q236_Last Click,Q236_Page Submit,Q236_Click Count,LikedDF1,AccuracyDF1,ShareDF1,Q237_First Click,Q237_Last Click,Q237_Page Submit,Q237_Click Count,LikedDF2,AccuracyDF2,ShareDF2,Q238_First Click,Q238_Last Click,Q238_Page Submit,Q238_Click Count,LikedDF3,AccuracyDF3,ShareDF3,Q239_First Click,Q239_Last Click,Q239_Page Submit,Q239_Click Count,LikedDF4,AccuracyDF4,ShareDF4,Q240_First Click,Q240_Last Click,Q240_Page Submit,Q240_Click Count,LikedRF1,AccuracyRF1,ShareRF1,Q242_First Click,Q242_Last Click,Q242_Page Submit,Q242_Click Count,LikedRF2,AccuracyRF2,ShareRF2,Q244_First Click,Q244_Last Click,Q244_Page Submit,Q244_Click Count,LikedRF3,AccuracyRF3,ShareRF3,Q245_First Click,Q245_Last Click,Q245_Page Submit,Q245_Click Count,LikedRF4,AccuracyRF4,ShareRF4,CRTTime_First Click,CRTTime_Last Click,CRTTime_Page Submit,CRTTime_Click Count,CR1,CR2,CR3,FeelingThermometerT_First Click,FeelingThermometerT_Last Click,FeelingThermometerT_Page Submit,FeelingThermometerT_Click Count,FeelingDem_1,FeelingRepub_1,PKTime_First Click,PKTime_Last Click,PKTime_Page Submit,PKTime_Click Count,PK1(3),PK2(2),PK3(1),PK4(2),PK5(1),Q114,Age,Gender,Gender_6_TEXT,Education,Income,Ethnicity,Ethnicity_6_TEXT,Part,Part_4_TEXT,DemRep_C,POTUS2016,Facebook,Twitter,SM_Freq,SocialMedia_Chk,AnswerNotReflect,AnswerNotReflectElab,Answerliking,AnswerLikingElab,InfluencedByIncentiv,InfluencedByElab,InfluencedbyTask,InfluencedbyTaskElab,KnowlinglyShareFalse,KnowlinglyExplain,Random,Google,Comments,random,confirmCode,Party
1/22/21 15:32,1/22/21 15:52,0,100,1173,1,1/22/21 15:52,cat,2,1.144,40.812,42.616,17,4,2,1,0.877,23.87,24.632,11,4,6,1,9.376,15.779,16.548,8,6,4,1,0.709,25.849,26.612,12,4,5,1,7.255,23.332,24.613,7,4,2,1,1.304,23.216,24.395,14,1,1,1,1.166,13.461,14.337,9,1,6,1,2.168,64.503,66.515,25,1,4,1,2.827,18.856,20.167,7,4,1,1,0.996,25.342,25.878,14,1,1,1,5.754,14.579,15.396,12,2,1,1,4.601,8.887,10.236,5,1,1,1,3.276,25.386,29.16,15,1,1,1,5.312,11.105,11.952,6,1,2,1,5.018,8.945,11.149,4,1,2,1,1.103,12.597,13.415,7,1,4,1,1.248,28.37,35.293,4,8,50,39,8.21,12.904,26.065,4,81,12,1.502,30.967,32.182,40,3,3,1,2,1,"3,5",38,1,,2,2,1,,1,,2,1,2,2,4,2,2,I answered based on what I knew. ,2,I answered based on what I know or believe to be true. ,2,It had no influence.,2,Nothing had any influence on my answers. ,2,It's wrong to do so. ,2,2,The study is underpaid. There are far too many writing prompts which ask the same things. The bonus needs to be easier to achieve if the base pay will not be increased because as it stands the pay is far too low. ,3,13,Democrat
1/22/21 15:43,1/22/21 15:52,0,100,564,1,1/22/21 15:52,cat,2,6.109,7.121,9.241,2,,2,1,10.059,12.687,14.121,3,,5,1,10.963,11.78,13.21,2,,1,1,24.491,27.603,29.046,2,,5,1,7.091,8.343,10.557,2,,5,1,6.938,7.806,9.883,2,,2,1,9.216,11.011,12.316,2,,5,1,9.159,10.921,12.26,2,,1,1,6.939,7.883,10.15,2,,1,1,7.867,9.055,10.741,2,,5,1,12.198,13.536,15.417,2,,1,1,10.472,11.404,13.843,2,,1,1,10.044,10.893,12.964,2,,1,1,8.942,9.827,11.271,2,,1,1,8.657,9.86,11.179,2,,2,1,6.044,7.751,9.17,2,,5,1,3.567,3.567,28.545,1,4,10,39,3.988,6.849,8.101,2,91,14,3.695,21.419,22.823,5,3,2,1,2,1,"3,5",69,2,,5,3,1,,1,,1,1,1,1,5,2,2,I gave thoughtful answers for all the articles.,,,2,"The ""financial incentive"" wasn't high enough to influence my responses.",,,2,I abhor this kind of thing and would never do it.,2,2,,0,13,Democrat
1/22/21 15:39,1/22/21 15:52,0,100,781,1,1/22/21 15:52,cat,2,5.968,8.288,9.865,2,,4,1,4.68,5.993,8.528,2,,5,2,6.45,10.56,12.222,2,,4,2,5.668,9.785,12.026,3,,5,1,8.539,15.361,16.78,5,,4,5,3.875,5.785,8.028,3,,4,1,6.097,8.756,10.357,2,,5,1,11.635,13.261,15.22,2,,4,1,4.721,7.269,9.708,2,,4,2,9.15,10.372,12.289,3,,1,1,12.758,14.721,24.399,2,,3,1,8.623,11.105,12.744,2,,3,1,4.976,11.071,13.608,6,,1,1,3.755,6.216,11.952,3,,5,1,4.841,6.064,8.282,2,,3,1,6.97,10.555,12.182,3,,2,1,2.972,80.737,82.895,5,4,50,39,4.445,9.101,11.903,3,75,30,4.151,45.025,46.83,9,3,2,1,2,1,"3,5",48,1,,6,6,1,,1,,1,1,1,1,5,1,,,2,,,,,,1,I'd only share a fake article if I or someone else clearly marked it as fake. I wouldn't share an article that I knowingly knew was fake and presented as being truthful.,2,2,,1,79,Democrat
1/22/21 15:44,1/22/21 15:52,0,100,521,1,1/22/21 15:52,cat,2,3.637,13.44,14.601,6,1,1,1,1.064,19.773,20.64,10,3,1,1,3.131,18.074,19.069,9,6,5,1,4.369,26.547,28.197,8,2,3,1,5.059,19.014,19.962,7,5,1,2,1.754,6.155,7.228,6,1,1,1,4.123,14.503,19.739,7,1,1,1,1.24,12.993,14.099,7,1,1,1,3.598,23.422,24.437,7,5,3,3,2.759,11.069,12.035,7,1,5,1,6.091,11.058,12.435,6,1,1,1,3.792,12.059,13.024,8,1,5,1,3.41,6.845,7.959,6,1,1,1,1.857,5.079,6.228,6,1,1,1,2.324,6.902,8.694,7,1,1,1,2.892,11.184,14.3,7,1,1,1,2.225,32.052,33.351,4,8,50,20,1.951,8.406,9.212,5,100,13,3.136,16.969,18.622,10,3,2,1,2,1,"3,5",22,2,,4,9,1,,1,,1,1,1,1,5,2,,,2,I made my best guess as to whether the headlines are something these people would actually do.,,,2,My answers as to whether a claim was accurate or I would share it are unrelated to my answer about appealing to political parties.,2,Spreading false information knowingly is wrong.,2,2,,2,8,Democrat
1/22/21 15:34,1/22/21 15:52,0,100,1109,1,1/22/21 15:52,Cat,2,8.199,12.615,13.86,5,3,2,1,14.111,21.087,24.096,3,3,4,1,5.527,9.79,11.12,5,1,4,1,5.522,11.161,12.283,4,1,2,1,9.088,14.201,14.849,7,3,1,1,4.278,8.846,10.101,5,1,5,1,6.131,9.89,11.029,4,1,1,1,4.54,7.259,8.541,3,1,1,1,5.823,17.822,18.371,6,4,2,1,8.919,12.919,14.024,3,1,1,1,4.54,6.916,8.498,3,1,1,1,7.6,19.375,20.61,4,1,2,1,6.804,11.083,12.539,4,1,1,1,6.272,13.519,14.682,6,1,2,1,4.342,10.286,11.76,5,1,1,1,5.154,10.762,11.791,3,4,4,1,3.601,13.897,20.825,3,8,50,39,2.669,6.687,8.589,5,15,0,4.553,19.231,21.368,8,3,2,1,2,1,"3,5",33,1,,5,8,1,,3,,3,3,1,1,5,1,2,"I answered how I honestly felt. Most Democrats don't like Trump at all, good or bad, so they would have strong negative reactions to everything mentioning him. ",2,"I feel most of the articles were fake, they seemed too bizarre. ",1,I think it motivated me to make realistic predictions,2,Most of my friends lean Democrat so I already had a general idea of thier feelings against Trump before this study.,2,"If I knew for sure it was fake, I would not share it. ",2,2,You should have just made two lists on this final page...the real articles and the fake articles. ,3,97,Democrat
1/22/21 15:46,1/22/21 15:52,0,100,407,1,1/22/21 15:52,cat,2,4.687,12.765,13.059,6,1,4,1,4.527,13.48,14.583,6,5,3,1,5.64,11.647,12.949,7,5,3,1,3.677,8.21,9.201,5,6,6,1,5.937,11.457,12.359,5,1,3,1,1.374,15.258,16.262,7,1,4,1,5.453,11.745,12.836,5,1,5,1,6.935,12.927,14.35,4,1,4,1,3.925,7.784,8.988,5,5,1,1,8.586,13.644,15.598,5,6,1,1,7.839,15.792,16.884,5,5,3,1,12.543,22.021,22.938,6,6,3,1,3.645,9.064,9.47,7,1,1,1,2.135,5.532,6.773,5,1,1,1,2.141,5.85,7.116,5,1,1,1,2.555,11.934,13.182,6,1,3,1,1.493,8.548,13.295,3,4,10,39,2.087,3.601,4.773,2,85,0,2.426,14.39,15.318,10,3,2,1,2,1,"3,5",29,1,,8,11,1,,1,,1,1,1,1,5,1,2,,2,,2,,2,,2,,2,2,,3,80,Democrat
1/22/21 15:39,1/22/21 15:53,0,100,828,1,1/22/21 15:53,cat,2,7.701,15.665,16.321,3,1,1,1,9.601,46.916,47.754,3,3,1,1,13.966,28.629,29.935,3,6,1,3,6.775,17.814,18.47,4,1,3,2,8.938,14.138,14.849,4,5,3,2,6.057,9.058,9.599,3,1,1,1,10.747,39.01,40.563,5,2,5,1,7.257,10.136,11.634,3,1,1,1,9.343,18.094,19.012,3,4,2,1,6.584,9.648,10.336,3,1,1,1,20.678,24.094,24.814,3,2,1,1,5.235,11.547,11.924,4,1,1,1,8.12,10.904,11.294,4,1,1,1,4.611,6.939,10.611,4,1,1,1,4.08,8.648,9.495,3,1,2,1,6.673,10.809,11.417,3,2,3,1,4.774,25.734,54.95,3,8,50,39,6.186,7.788,8.48,2,80,0,6.491,34.291,35.121,8,3,2,1,2,1,"3,5",24,2,,4,4,2,,1,,1,1,1,1,5,1,,,2,,,,2,It didn't. I chose based on if I thought it was real.,2,I would never want to knowingly spread false information.,2,2,,2,5,Democrat
1/22/21 15:43,1/22/21 15:53,0,100,583,1,1/22/21 15:53,Cat,2,15.496,23.201,23.698,5,,4,1,9.053,11.42,12.312,5,,6,1,2.303,7.137,7.493,5,,6,1,10.965,17.185,19.201,7,,4,1,3.181,5.247,6.87,6,,1,1,6.765,10.379,10.775,5,,1,1,6.654,9.954,10.618,4,,6,1,5.322,7.83,8.34,6,,4,1,8.732,14.885,15.582,7,,4,1,1.566,26.782,27.435,11,,1,1,4.489,6.594,7.24,6,,1,1,8.536,17.456,17.902,5,,3,1,3.433,15.22,15.99,6,,1,1,10.02,12.525,13.185,6,,1,1,2.759,7.01,8.199,6,,2,1,6.954,20.882,22.58,8,,2,1,32.071,86.391,90.223,6,8,5 seconds,20 days,2.149,4.846,6.176,5,100,0,10.107,28.626,29.277,11,3,2,1,2,1,"3,5",35,2,,5,5,1,,1,,1,1,1,2,5,1,2,,,,2,I answered to my true beliefs,,,2,Never,2,2,,0,96,Democrat
1/22/21 15:40,1/22/21 15:53,0,100,770,1,1/22/21 15:53,cat,2,12.018,16.104,23.662,4,2,1,1,63.51,77.777,78.792,5,2,4,1,7.655,9.88,10.665,3,5,2,1,6.255,12.05,12.961,5,4,5,1,3.858,7.159,8.014,5,2,5,1,6.305,15.48,16.559,3,1,4,1,41.025,44.124,45.038,5,1,3,1,20.254,22.828,24.272,3,3,3,1,5.391,7.061,7.957,3,4,3,1,10.632,15.476,16.222,6,5,2,1,37.696,40.605,42.339,3,4,1,1,47.995,58.187,59.004,4,4,1,1,87.949,92.775,93.725,4,1,1,1,3.19,6.122,7.994,4,1,2,1,10.982,16.105,16.898,4,1,3,1,10.838,25.669,26.493,7,1,4,1,1.588,46.641,73.167,4,4,50,41,2.9,4.315,5.142,2,60,54,3.294,18.71,20.047,9,3,2,1,2,1,"3,5",66,1,,5,12,1,,1,,2,1,1,2,5,2,,,2,I answered everything based on my knowledge/beliefs,,,2,Did not make me change the way I thought about the truthfulness of the article.,2,This is just wrong to do,2,2,,2,79,Democrat
1/22/21 15:35,1/22/21 15:54,0,100,1123,1,1/22/21 15:54,cat,2,24.073,25.213,26.422,2,,1,1,16.303,17.988,20.16,2,,2,1,6.77,8.44,9.689,2,,5,1,5.935,8.318,9.687,2,,1,1,7.155,9.322,10.418,2,,1,1,4.907,5.686,7.833,2,,1,1,11.992,13.999,15.077,2,,2,1,9.079,10.661,12.367,2,,1,1,5.987,6.732,8.677,2,,1,1,15.429,17.105,18.245,2,,1,1,5.668,33.324,37.631,2,,1,1,9.975,12.527,13.607,2,,4,1,4.597,5.313,7.121,2,,1,1,29.04,42.295,43.712,2,,1,1,24.053,25.272,26.827,2,,2,1,8.611,9.879,11.12,2,,3,1,16.903,90.559,101.588,3,8,50,20,7.007,9.568,10.605,2,84,10,68.864,200.925,203.096,5,3,2,1,2,1,"3,5",29,2,,5,6,1,,1,,2,1,1,2,4,1,2,,,,2,,,,2,,2,2,,0,99,Democrat
1/22/21 15:45,1/22/21 15:54,0,100,501,1,1/22/21 15:54,cat,2,4.25,12.54,13.775,6,1,3,2,4.595,9.533,10.901,5,6,2,2,6.013,13.113,14.722,6,6,6,6,17.316,24.532,25.968,6,1,5,2,3.311,8.259,9.548,6,4,1,1,5.683,8.501,10.061,4,1,1,1,6.231,14.295,14.96,7,1,6,3,8.23,14.358,15.567,6,1,1,1,4.899,14.277,15.445,8,1,1,3,5.923,11.282,12.874,6,1,6,2,3.987,11.531,12.164,6,1,1,2,3.624,10.521,12.07,5,1,1,1,3.414,7.672,8.712,5,1,1,1,3.777,9.608,10.669,6,1,1,1,2.537,6.844,8.005,6,1,1,1,39.245,47.672,48.279,8,3,1,2,3.45,31.301,38.638,4,8,50,20,5.798,8.335,9.519,2,80,2,2.597,14.787,16.45,9,3,2,1,2,1,"3,5",39,1,,8,8,1,,1,,2,1,1,2,4,1,2,All answers reflected my true beliefs. ,2,All answers reflected my true beliefs. ,2,My answers were not influenced by the extra financial incentive.,2,This task was not influenced that would appeal to your political party.,2,I would not share an article on social media I know is false. ,2,2,N/A,3,1,Democrat
1/22/21 15:45,1/22/21 15:54,0,100,503,1,1/22/21 15:54,cat,2,12.793,13.367,14.756,2,,5,1,8.729,9.337,10.031,2,,4,1,6.026,6.611,7.325,2,,5,1,9.018,10.526,11.217,3,,5,1,8.514,9.043,10.532,2,,1,1,8.478,11.899,14.3,2,,2,4,4.418,5.025,5.762,2,,5,1,5.939,7.154,8.015,2,,4,1,8.507,9.294,10.538,2,,5,1,6.656,7.286,8.405,2,,5,1,10.627,11.707,12.635,2,,2,1,3.66,4.245,4.925,2,,5,1,7.113,10.308,10.854,3,,5,1,9.308,9.814,10.832,2,,2,1,6.632,8.387,11.915,3,,5,1,3.847,4.623,5.956,2,,1,1,1.916,2.658,66.611,2,8,50,20,4.497,5.51,6.447,2,88,0,7.613,25.883,26.619,5,2,2,1,2,1,"3,5",28,5,,5,2,2,,1,,2,1,1,2,5,2,2,All of my answers reflected what I assume would be obvious and true,,,2,It didn't.,,,2,I don't share anything on social media except anything that involves only me,2,2,,0,39,Democrat
1/22/21 15:39,1/22/21 15:54,0,100,911,1,1/22/21 15:54,cat,2,4.985,6.891,8.482,3,,3,1,4.037,6.894,8.058,2,,5,1,6.281,7.495,27.594,2,,5,1,6.959,15,16.725,4,,4,2,7.261,9.058,26.392,2,,4,2,22.996,24.638,26.529,2,,4,2,19.257,20.372,21.349,2,,4,1,7.253,9.285,16.863,2,,4,1,11.191,13.451,33.314,2,,2,1,10.914,12.596,26.492,2,,4,1,6.894,8.417,11.39,2,,1,1,4.458,8.004,10.589,2,,4,2,3.506,4.658,5.972,2,,1,1,11.121,20.977,30.034,2,,2,1,3.849,5.245,16.046,2,,2,1,5.31,6.879,8.186,2,,3,1,17.799,128.78,132.47,7,4,10,39,2.792,4.86,8.748,2,84,19,5.376,22.653,24.449,5,3,2,1,2,1,"3,5",28,2,,5,9,4,,1,,2,1,1,2,3,2,2,i answered truthfully on all questions.,,,1,it made me think more and doubt my responses.,,,2,i don't really like sharing anything on social media,2,1,,0,91,Democrat
1/22/21 15:33,1/22/21 15:54,0,100,1232,1,1/22/21 15:54,cat,2,6.752,8.284,9.399,2,,4,1,9.702,10.993,12.188,2,,1,1,29.83,41.8,44.361,3,,2,1,5.65,6.495,7.779,2,,6,1,8.485,11.034,11.96,2,,1,1,8.385,11.993,13.365,2,,4,1,5.155,6.594,8.653,2,,6,1,12.493,15.81,16.86,2,,5,1,16.547,18.708,19.742,2,,3,1,15.669,18.395,19.341,2,,2,1,9.738,11.481,12.698,2,,1,1,3.918,4.781,6.177,2,,1,1,8.37,9.122,10.8,2,,1,1,5.88,7.322,8.261,2,,5,1,7.132,9.177,10.266,2,,3,1,4.986,7,8.05,2,,1,1,3.491,80.178,106.81,4,4,10,39,5.532,17.605,21.086,3,81,15,6.861,63.882,65.066,5,3,2,1,2,1,"3,5",48,1,,3,8,1,,3,,3,5,1,1,2,2,2,"I didn't know if any were true or not, so I just thought the ones that seemed most plausible to me might have some hint of truth to them.",,,2,"I would have strived to be honest without the  extra incentive, if anything a money large incentive may have encouraged me to cheat and do some googling for accuracy.",,,2,"I don't share outside articles on social media anyway, nevermind one that is false.",2,2,,0,2,Democrat
1/22/21 15:46,1/22/21 15:54,0,100,511,1,1/22/21 15:54,cat,2,5.22,5.919,7.4,2,,2,1,9.035,9.903,11.359,2,,5,1,4.75,5.662,7.069,2,,6,1,7.157,8.073,9.516,2,,5,1,7.9,8.799,10.306,2,,5,1,10.755,12.552,13.554,2,,2,1,7.895,9.383,10.399,2,,5,1,10.366,12.404,14.22,3,,2,1,6.731,8.048,8.937,2,,5,1,10.627,11.337,16.328,2,,1,1,6.508,7.544,8.883,2,,2,1,5.472,6.206,8.028,2,,6,1,6.074,8.873,9.392,4,,1,1,6.508,7.992,9.466,3,,1,1,8.793,9.806,11.306,2,,3,1,6.005,6.759,8.157,2,,2,1,18.221,56.964,67.801,3,4,10 seconds,39 days,7.693,11.174,12.397,2,70,30,12.84,47.471,48.757,5,3,2,1,2,2,"3,5",31,2,,5,7,1,,3,,3,1,1,1,4,2,,,2,,,,,,2,I don't believe it is beneficial to anyone to knowingly spread false news. ,2,2,,1,36,Democrat
1/22/21 15:27,1/22/21 15:54,0,100,1662,1,1/22/21 15:54,cat,2,5.857,56.795,59.695,14,2,4,2,58.507,177.244,178.546,21,3,5,2,36.727,42.401,43.547,4,4,5,3,58.332,62.643,64.005,3,2,4,2,3.031,39.247,54.201,21,4,4,3,1.719,42.393,60.008,6,1,4,2,1.285,70.022,71.562,18,2,5,4,14.133,21.027,21.845,3,2,2,1,24.803,35.401,43.367,4,4,2,1,4.073,89.904,120.092,13,3,4,2,36.101,48.351,49.252,3,3,2,2,1.041,50.881,52.382,13,2,2,2,1.456,42.049,43.315,6,1,1,1,19.904,22.343,26.703,3,1,1,1,0.96,25.466,26.225,11,1,2,2,75.939,80.103,81.142,3,3,2,2,1.833,139.737,141.917,45,4,10,39,3.435,7.728,8.944,4,82,19,6.269,102.826,118.274,14,3,2,1,2,1,"3,5",20,2,,3,7,4,,1,,2,1,1,2,4,2,2,My answers reflected my beliefs and did not change to get a higher payment.,2,The answers reflected my true beliefs.,1,I payed more attention to the article pictures and spent more time deciding on accuracy.,1,I gave answers that would appeal more the Democratic Party and reflect what I thought the party stood for.,2,sharing false news is dangerous as not all people check multiple sources for validity.,2,1,,3,100,Democrat
1/22/21 15:47,1/22/21 15:55,0,100,434,1,1/22/21 15:55,cat,2,7.276,8.406,9.437,2,,5,1,18.924,20.961,21.913,2,,5,1,4.214,5.502,6.553,2,,5,1,7.605,8.509,9.968,2,,6,1,5.769,6.675,8.254,2,,2,1,3.991,5.024,6.078,2,,1,1,6.951,8.291,9.4,2,,5,1,4.401,5.139,6.154,2,,1,1,4.951,5.813,6.954,2,,1,1,5.288,6.33,8.21,2,,1,1,3.818,4.748,6.131,2,,1,1,3.561,4.451,5.67,2,,1,1,4.649,5.871,6.867,3,,1,1,4.854,7.008,8.095,3,,1,1,3.099,3.827,5.349,2,,1,1,3.509,4.111,5.476,2,,1,1,6.827,104,109.602,4,4,10,39,2.699,5.471,6.497,2,91,13,6.08,27.362,28.616,5,3,2,1,2,1,"3,5",32,2,,7,11,4,,1,,1,1,1,2,5,2,,,2,All the answers I provided are valid and reliable.,,,,,2,I do not like spreading lies.,2,2,,1,29,Democrat
1/22/21 15:42,1/22/21 15:55,0,100,741,1,1/22/21 15:55,cat,2,13.687,16.095,16.856,3,4,2,1,6.214,8.758,9.519,3,2,2,1,10.857,15.338,15.894,3,6,4,4,37.027,45.091,45.895,4,1,4,2,6.774,11.43,12.114,5,5,3,3,4.071,7.735,8.236,3,1,1,1,5.856,8.76,9.348,3,1,2,1,5.307,8.964,9.536,4,2,1,1,13.011,17.115,18.09,3,4,5,2,6.075,17.474,18.088,3,1,4,1,4.911,6.335,7.252,3,1,1,1,8.342,18.574,19.359,3,1,4,1,4.101,6.365,7.02,3,1,1,1,5.308,7.996,8.724,4,1,2,1,2.231,5.943,6.548,5,1,2,1,7.817,13.289,13.966,3,2,4,1,1.85,13.994,17.822,3,4,10,39,2.264,5.302,5.572,5,100,0,5.048,14.08,14.839,5,3,2,1,2,1,"3,5",23,2,,5,6,"1,4,6","Mixed: Asian, Hispanic, White",1,,1,1,1,1,3,1,,,2,I don't normally share political things unless it has to do with race and women's rights and a lot of these headlines seemed bogus and made me angry,,,1,"I know how I feel about options, but had to really think how others would think too and what ""positive response"" is",2,I make sure to check things first,2,2,There were some I really weren't sure how Democrats would feel if Republicans were doing something actually good.,2,31,Democrat
1/22/21 15:40,1/22/21 15:55,0,100,880,1,1/22/21 15:55,cat,2,7.203,39.335,40.283,3,1,5,5,16.595,21.09,22.027,4,1,5,1,9.63,35.172,35.984,3,6,6,6,9.183,33.656,34.477,3,1,6,6,5.971,9.407,10.422,4,1,2,1,5.478,8.157,9.595,3,1,1,1,23.466,29.954,31.006,5,1,5,1,31.009,36.518,37.947,3,1,5,2,8.511,14.397,15.271,5,5,1,5,30.714,36.051,37.267,3,1,1,1,49.584,59.405,60.009,3,1,5,1,7.939,26.748,27.843,3,1,1,1,4.354,6.803,8.08,3,1,1,1,6.574,40.086,41.251,4,1,2,1,5.049,9.83,11.033,3,1,1,1,8.162,52.274,53.691,6,2,1,1,8.191,28.687,43.756,3,8,50,20,3.704,5.635,6.911,2,91,0,7.448,38.412,39.346,6,3,2,1,2,1,"3,5",32,2,,8,11,2,,1,,2,1,1,1,5,1,2,I answered truthfully and honestly because accurate results are more important than money. ,2,,2,,2,,2,,2,2,,3,87,Democrat
1/22/21 15:48,1/22/21 15:55,0,100,444,1,1/22/21 15:55,cat,2,6.915,9.659,10.575,2,,6,1,10.301,11.032,11.724,2,,5,1,5.287,6.265,6.962,2,,6,1,10.164,13.75,16.227,2,,6,1,7.124,7.665,8.495,2,,1,1,6.77,8.155,8.977,2,,4,1,14.602,19.91,20.428,4,,6,1,19.526,20.534,21.31,2,,5,1,3.991,4.796,5.564,2,,1,1,9.543,11.909,13.314,2,,5,1,6.874,7.274,8.12,2,,1,1,5.24,5.959,7.126,2,,1,1,4.203,5.395,5.796,3,,1,1,5.336,6.978,8.275,2,,2,1,5.455,6.044,6.921,2,,1,1,8.48,13.351,14.699,2,,1,1,2.641,9.223,12.688,3,8,50,20,1.952,3.706,4.453,2,100,0,6.715,26.457,27.373,5,3,2,1,2,2,"3,5",54,1,,6,12,1,,1,,2,1,1,1,5,2,2,I stated my real beliefs in all of the decisions that I made.,,,2,It had no influence.,,,2,I don't normally share items on social media anyway. ,2,2,,0,4,Democrat
1/22/21 15:35,1/22/21 15:55,0,100,1207,1,1/22/21 15:55,cat,2,10.875,11.827,13.116,2,,1,1,15.652,16.276,17.189,2,,6,1,3.597,4.517,5.493,2,,6,1,21.252,22.276,24.116,2,,6,1,5.227,16.835,17.845,2,,1,1,2.42,3.42,4.389,3,,1,1,4.993,6.569,7.435,3,,1,1,2.752,3.336,4.44,2,,1,1,2.173,3.565,4.679,3,,1,1,2.427,3.875,6.068,2,,1,1,3.2,4.576,5.395,2,,1,1,4.705,5.137,6.194,2,,1,1,2.459,2.891,3.932,2,,1,1,1.446,3.078,3.383,3,,1,1,1.39,2.31,3.277,2,,1,1,1.983,7.791,9.111,2,,1,1,2.394,7.866,11.003,3,4,10,39,1.576,4.761,5.992,4,100,0,2.881,10.569,12.282,5,3,2,1,2,1,"3,5",31,2,,5,1,4,,1,,1,1,1,2,5,2,,,2,,,,,,2,,2,2,,1,63,Democrat
1/22/21 15:34,1/22/21 15:55,0,100,1244,1,1/22/21 15:55,Cat,2,29.687,58.42,60.035,7,,2,2,1.216,28.831,31.702,12,,6,6,13.474,25.361,26.506,5,,6,6,4.472,16.839,17.788,8,,2,2,0.06,9.378,10.401,6,,1,1,0.212,13.026,14.505,8,,5,5,28.421,44.972,49.916,7,,2,5,10.64,21.328,22.392,7,,4,4,28.52,33.567,34.58,6,,1,1,18.599,23.501,24.77,7,,5,6,11.542,18.539,19.988,6,,1,1,5.3,9.245,10.553,7,,6,6,8.281,10.095,11.18,5,,5,5,40.301,43.017,44.034,5,,3,4,16.011,19.986,22.604,8,,6,5,2.601,13.011,14.357,7,,5,5,37.281,54.501,55.479,17,8,10,48,4.397,8.182,9.823,4,89,20,9.929,68.566,70.822,18,3,3,1,1,1,"3,5",30,1,,6,10,1,,1,,2,1,1,1,4,1,2,,,,2,,,,2,I don't like spreading unconfirmed news on my platforms,2,2,,0,12,Democrat
1/22/21 15:44,1/22/21 15:55,0,100,681,1,1/22/21 15:55,cat,2,5.218,7.907,8.833,2,,1,1,8.48,10.674,12.107,2,,6,3,4.926,8.93,10.656,2,,6,4,6.341,13.158,14.289,2,,6,2,3.769,15.728,20.153,3,,3,1,4.198,4.84,6.734,2,,1,1,11.037,14.232,15.235,2,,6,3,7.965,11.014,11.93,2,,4,1,8.122,14.996,16.192,4,,3,1,11.147,12.733,19.195,2,,3,1,10.757,20.342,21.113,4,,2,2,10.318,14.503,15.618,4,,4,3,5.701,6.647,7.585,2,,1,1,3.092,3.689,4.681,2,,1,1,6.988,8.247,9.093,2,,1,1,6.23,6.838,7.999,2,,1,1,9.492,109.336,122.22,5,8,2500 seconds,39 days,5.829,13.67,15.279,2,75,5,10.269,108.449,110.064,8,3,2,3,2,1,"3,5",39,2,,5,1,1,,1,,2,1,2,1,5,1,,,2,,,,,,2,,2,2,,1,50,Democrat
