Subj,Condition,Type,sceneType,IPSame,duration,Finished,sheepPic,attn1,attn2,catcall_pilot,cheat_pilot,provoke_pilot,talking_pilot,crash_pilot,shoving_pilot,demand,hypothesis,self_attn1,self_attn2,Gender,sex_orientation,Age,Ethnicity.race,PolFac_1,PolFac_2,PolFac_3,Survey,MoralAction,PunishAction,Punish_police,BlameAct,Deserve,Legit1,Legit2,LegitExist,Legit3,Disobey,MoralPerson,Future1,Future2,Character,dichot,you_notice,you_fine,you_police,feel1,feel2,feel3
283,2,2,provoke,0,0,1,1,1,1,1,9,2,2,2,2,1,the fact of what we consider legally bad or what we consider morally bad in itself and to what extent a crime is serious or not,7,7,1,1,36,4,3,3,5,4,6,5,5,5,4,6,6,5,3,3,6,7,5,6,1,6,6,5,3,3,5
284,1,1,provoke,0,0,1,1,1,1,2,9,2,9,9,9,2,I think the survey was about how people make judgments on how other people behave in their daily lives. ,7,7,2,1,27,7,5,5,5,4,4,3,5,3,3,6,4,2,6,4,2,6,6,4,1,6,4,5,6,6,7
284,1,2,cheat,0,0,1,1,1,1,2,9,2,9,9,9,2,I think the survey was about how people make judgments on how other people behave in their daily lives. ,7,7,2,1,27,7,5,5,5,4,2,1,4,1,1,4,4,4,7,6,1,4,7,1,0,2,1,4,1,1,4
284,1,2,talking,0,0,1,1,1,1,2,9,2,9,9,9,2,I think the survey was about how people make judgments on how other people behave in their daily lives. ,7,7,2,1,27,7,5,5,5,4,7,6,7,6,5,6,5,2,6,6,6,6,2,6,1,6,4,4,6,4,6
284,2,2,catcalling,0,0,1,1,1,1,2,9,2,9,9,9,2,I think the survey was about how people make judgments on how other people behave in their daily lives. ,7,7,2,1,27,7,5,5,5,4,1,2,7,3,2,6,6,2,6,7,1,4,6,2,1,6,4,4,4,7,1
284,2,2,crash,0,0,1,1,1,1,2,9,2,9,9,9,2,I think the survey was about how people make judgments on how other people behave in their daily lives. ,7,7,2,1,27,7,5,5,5,4,7,7,7,7,7,7,7,1,7,7,5,4,4,7,1,7,5,5,1,4,4
284,2,2,shoving,0,0,1,1,1,1,2,9,2,9,9,9,2,I think the survey was about how people make judgments on how other people behave in their daily lives. ,7,7,2,1,27,7,5,5,5,4,7,7,7,7,7,7,7,1,7,7,6,7,1,7,1,7,6,6,4,4,1
285,1,2,cheat,0,0,1,1,1,1,2,1,9,9,9,9,1,The survey was about how we react to certain situations which are illegal,7,7,2,1,33,7,6,6,6,5,4,5,4,5,4,5,5,4,5,3,2,3,2,3,0,3,3,2,3,2,4
285,1,2,crash,0,0,1,1,1,1,2,1,9,9,9,9,1,The survey was about how we react to certain situations which are illegal,7,7,2,1,33,7,6,6,6,5,5,3,4,4,2,2,4,2,5,1,3,6,5,6,1,4,6,5,1,1,1
285,1,2,provoke,0,0,1,1,1,1,2,1,9,9,9,9,1,The survey was about how we react to certain situations which are illegal,7,7,2,1,33,7,6,6,6,5,3,4,5,5,4,5,5,2,5,2,3,4,5,3,1,6,5,5,1,1,1
285,2,1,catcalling,0,0,1,1,1,1,2,1,9,9,9,9,1,The survey was about how we react to certain situations which are illegal,7,7,2,1,33,7,6,6,6,5,6,3,2,5,3,6,5,1,5,1,6,6,7,2,1,6,7,2,1,1,1
285,2,1,shoving,0,0,1,1,1,1,2,1,9,9,9,9,1,The survey was about how we react to certain situations which are illegal,7,7,2,1,33,7,6,6,6,5,7,6,5,5,6,6,5,1,6,1,7,6,6,6,1,7,7,7,1,1,1
285,2,1,talking,0,0,1,1,1,1,2,1,9,9,9,9,1,The survey was about how we react to certain situations which are illegal,7,7,2,1,33,7,6,6,6,5,5,6,6,5,6,5,5,1,3,1,5,6,6,5,1,5,7,6,1,3,2
286,1,1,provoke,0,0,1,1,1,1,2,8,2,1,8,1,1,Judging which offence is more morally wrong.,7,7,2,1,21,4,1,1,1,4,1,1,1,2,1,2,1,7,2,2,2,3,2,3,0,5,3,3,6,7,7
286,1,2,cheat,0,0,1,1,1,1,2,8,2,1,8,1,1,Judging which offence is more morally wrong.,7,7,2,1,21,4,1,1,1,4,1,1,1,1,1,2,1,7,3,1,1,3,1,1,0,1,1,1,6,2,7
286,1,2,shoving,0,0,1,1,1,1,2,8,2,1,8,1,1,Judging which offence is more morally wrong.,7,7,2,1,21,4,1,1,1,4,1,1,1,1,1,2,1,7,2,1,1,3,2,2,0,1,1,1,7,7,7
286,2,1,crash,0,0,1,1,1,1,2,8,2,1,8,1,1,Judging which offence is more morally wrong.,7,7,2,1,21,4,1,1,1,4,6,6,6,6,5,4,4,5,5,5,3,5,5,4,1,5,5,5,5,3,4
286,2,2,catcalling,0,0,1,1,1,1,2,8,2,1,8,1,1,Judging which offence is more morally wrong.,7,7,2,1,21,4,1,1,1,4,3,3,1,6,4,5,6,1,6,6,5,5,6,3,1,3,5,3,4,4,5
286,2,2,talking,0,0,1,1,1,1,2,8,2,1,8,1,1,Judging which offence is more morally wrong.,7,7,2,1,21,4,1,1,1,4,6,5,5,7,6,5,4,2,5,6,5,6,5,6,1,5,6,5,5,5,3
287,1,1,cheat,0,0,1,1,1,1,2,1,9,1,2,9,1,How our looks may cause us to ease up on the way we would punish bad behavior?,7,7,2,1,40,4,3,3,5,4,5,6,5,5,5,5,5,3,6,5,4,6,2,4,0,1,1,1,5,5,5
287,1,1,provoke,0,0,1,1,1,1,2,1,9,1,2,9,1,How our looks may cause us to ease up on the way we would punish bad behavior?,7,7,2,1,40,4,3,3,5,4,3,5,3,3,3,3,3,6,6,5,3,5,4,3,1,7,6,7,3,2,2
287,1,1,shoving,0,0,1,1,1,1,2,1,9,1,2,9,1,How our looks may cause us to ease up on the way we would punish bad behavior?,7,7,2,1,40,4,3,3,5,4,3,3,4,4,4,4,4,4,5,4,4,6,3,2,0,6,2,2,6,5,5
287,2,1,catcalling,0,0,1,1,1,1,2,1,9,1,2,9,1,How our looks may cause us to ease up on the way we would punish bad behavior?,7,7,2,1,40,4,3,3,5,4,4,6,5,5,5,5,5,1,6,2,5,5,2,3,1,6,5,5,4,1,1
287,2,1,crash,0,0,1,1,1,1,2,1,9,1,2,9,1,How our looks may cause us to ease up on the way we would punish bad behavior?,7,7,2,1,40,4,3,3,5,4,7,7,7,7,7,7,7,1,7,7,6,7,2,6,1,4,7,7,5,1,1
287,2,2,talking,0,0,1,1,1,1,2,1,9,1,2,9,1,How our looks may cause us to ease up on the way we would punish bad behavior?,7,7,2,1,40,4,3,3,5,4,7,7,7,7,7,7,7,1,7,7,7,7,1,7,1,1,2,2,2,2,2
289,1,1,crash,0,0,1,1,1,1,9,9,9,9,9,2,1,To find out what people think of acceptable and unacceptable behavior in the society and how likely people who commit certain behavior get caught. ,7,7,2,1,32,7,5,6,4,5,6,6,5,6,5,7,6,1,7,6,6,7,5,6,1,7,6,5,7,4,7
289,1,1,provoke,0,0,1,1,1,1,9,9,9,9,9,2,1,To find out what people think of acceptable and unacceptable behavior in the society and how likely people who commit certain behavior get caught. ,7,7,2,1,32,7,5,6,4,5,7,7,7,7,7,7,7,1,7,7,7,7,1,7,1,7,7,7,7,1,7
289,1,1,shoving,0,0,1,1,1,1,9,9,9,9,9,2,1,To find out what people think of acceptable and unacceptable behavior in the society and how likely people who commit certain behavior get caught. ,7,7,2,1,32,7,5,6,4,5,1,1,1,1,1,1,1,7,4,1,1,4,2,1,0,5,1,1,4,7,2
289,1,1,talking,0,0,1,1,1,1,9,9,9,9,9,2,1,To find out what people think of acceptable and unacceptable behavior in the society and how likely people who commit certain behavior get caught. ,7,7,2,1,32,7,5,6,4,5,6,4,5,5,5,5,4,3,6,7,5,6,2,5,1,7,7,7,7,2,5
289,2,1,catcalling,0,0,1,1,1,1,9,9,9,9,9,2,1,To find out what people think of acceptable and unacceptable behavior in the society and how likely people who commit certain behavior get caught. ,7,7,2,1,32,7,5,6,4,5,7,7,7,6,5,7,7,1,6,7,6,7,4,5,1,7,6,7,7,1,7
289,2,2,cheat,0,0,1,1,1,1,9,9,9,9,9,2,1,To find out what people think of acceptable and unacceptable behavior in the society and how likely people who commit certain behavior get caught. ,7,7,2,1,32,7,5,6,4,5,7,7,7,7,7,7,7,2,5,6,7,5,5,5,1,4,2,1,7,2,7
290,1,1,cheat,0,0,1,1,1,1,2,1,2,1,9,2,2,Better understanding of moral compass.,7,7,1,1,39,6,5,5,5,4,2,2,2,5,1,2,1,6,5,6,1,3,4,1,0,1,1,2,6,6,6
290,1,2,catcalling,0,0,1,1,1,1,2,1,2,1,9,2,2,Better understanding of moral compass.,7,7,1,1,39,6,5,5,5,4,1,2,3,6,3,4,5,2,6,5,1,2,4,1,1,4,2,2,5,5,5
290,2,1,provoke,0,0,1,1,1,1,2,1,2,1,9,2,2,Better understanding of moral compass.,7,7,1,1,39,6,5,5,5,4,4,4,5,6,4,4,4,4,4,3,5,5,4,5,1,6,2,3,4,5,5
290,2,1,shoving,0,0,1,1,1,1,2,1,2,1,9,2,2,Better understanding of moral compass.,7,7,1,1,39,6,5,5,5,4,7,7,7,7,7,7,7,1,7,7,7,5,5,7,1,7,7,7,1,1,1
290,2,2,crash,0,0,1,1,1,1,2,1,2,1,9,2,2,Better understanding of moral compass.,7,7,1,1,39,6,5,5,5,4,6,7,7,7,7,7,7,1,7,7,6,5,5,6,1,5,7,7,1,1,1
290,2,2,talking,0,0,1,1,1,1,2,1,2,1,9,2,2,Better understanding of moral compass.,7,7,1,1,39,6,5,5,5,4,7,7,7,7,7,7,7,1,7,7,7,7,5,7,1,5,7,7,1,1,1
292,1,1,shoving,0,0,1,1,1,1,2,1,1,1,9,9,1,How people respond  from a moral perspective vs fear of legal action ,7,7,2,1,55,4,3,3,4,5,5,2,5,6,3,5,5,2,6,3,6,6,5,5,1,6,2,2,6,5,6
292,1,2,catcalling,0,0,1,1,1,1,2,1,1,1,9,9,1,How people respond  from a moral perspective vs fear of legal action ,7,7,2,1,55,4,3,3,4,5,5,1,2,6,3,5,6,3,5,4,6,5,6,5,1,5,2,2,3,5,5
292,1,2,talking,0,0,1,1,1,1,2,1,1,1,9,9,1,How people respond  from a moral perspective vs fear of legal action ,7,7,2,1,55,4,3,3,4,5,4,2,2,5,3,2,2,5,6,5,6,6,5,4,0,4,6,3,4,5,7
292,2,2,cheat,0,0,1,1,1,1,2,1,1,1,9,9,1,How people respond  from a moral perspective vs fear of legal action ,7,7,2,1,55,4,3,3,4,5,6,6,7,6,7,6,6,2,7,7,6,6,5,6,1,4,6,2,2,1,5
292,2,2,crash,0,0,1,1,1,1,2,1,1,1,9,9,1,How people respond  from a moral perspective vs fear of legal action ,7,7,2,1,55,4,3,3,4,5,7,6,7,7,7,7,6,1,7,7,6,6,5,7,1,4,6,4,3,1,3
292,2,2,provoke,0,0,1,1,1,1,2,1,1,1,9,9,1,How people respond  from a moral perspective vs fear of legal action ,7,7,2,1,55,4,3,3,4,5,4,5,6,3,4,5,5,2,7,6,4,5,5,3,1,5,3,2,3,3,3
293,1,2,talking,0,0,1,1,1,1,2,2,9,9,9,2,1,"This is just a guess, but it was about understanding people's moral perceptions and evaluations re: a variety of bad behaviors. It also examines how people would respond to those situations themselves and what courses of action they would take, such as taking matters into their own hands.",7,7,1,1,32,4,6,6,6,4,5,7,7,7,7,7,7,1,7,7,5,5,5,5,1,6,7,3,1,1,1
293,2,1,crash,0,0,1,1,1,1,2,2,9,9,9,2,1,"This is just a guess, but it was about understanding people's moral perceptions and evaluations re: a variety of bad behaviors. It also examines how people would respond to those situations themselves and what courses of action they would take, such as taking matters into their own hands.",7,7,1,1,32,4,6,6,6,4,7,7,7,7,7,7,7,1,7,7,7,7,3,7,1,6,7,7,1,1,1
293,2,1,provoke,0,0,1,1,1,1,2,2,9,9,9,2,1,"This is just a guess, but it was about understanding people's moral perceptions and evaluations re: a variety of bad behaviors. It also examines how people would respond to those situations themselves and what courses of action they would take, such as taking matters into their own hands.",7,7,1,1,32,4,6,6,6,4,7,7,7,7,7,7,7,1,7,7,7,7,2,7,1,1,2,2,1,1,1
293,2,2,catcalling,0,0,1,1,1,1,2,2,9,9,9,2,1,"This is just a guess, but it was about understanding people's moral perceptions and evaluations re: a variety of bad behaviors. It also examines how people would respond to those situations themselves and what courses of action they would take, such as taking matters into their own hands.",7,7,1,1,32,4,6,6,6,4,7,7,7,7,7,7,7,1,7,7,7,6,2,7,1,7,7,7,1,1,1
293,2,2,cheat,0,0,1,1,1,1,2,2,9,9,9,2,1,"This is just a guess, but it was about understanding people's moral perceptions and evaluations re: a variety of bad behaviors. It also examines how people would respond to those situations themselves and what courses of action they would take, such as taking matters into their own hands.",7,7,1,1,32,4,6,6,6,4,7,7,7,7,7,7,7,1,6,7,7,5,3,7,1,7,2,7,1,1,1
293,2,2,shoving,0,0,1,1,1,1,2,2,9,9,9,2,1,"This is just a guess, but it was about understanding people's moral perceptions and evaluations re: a variety of bad behaviors. It also examines how people would respond to those situations themselves and what courses of action they would take, such as taking matters into their own hands.",7,7,1,1,32,4,6,6,6,4,5,7,7,7,7,7,7,1,7,7,5,5,3,7,1,7,7,7,1,1,1
294,1,1,shoving,0,0,1,1,1,1,1,2,1,1,9,2,1,How people respond to situations,7,7,2,1,44,4,4,4,4,4,3,4,4,4,3,4,3,4,4,4,6,7,7,7,1,5,3,4,6,4,6
294,1,1,talking,0,0,1,1,1,1,1,2,1,1,9,2,1,How people respond to situations,7,7,2,1,44,4,4,4,4,4,3,2,4,3,2,3,3,7,6,2,3,5,3,3,0,5,6,4,6,7,6
294,1,2,catcalling,0,0,1,1,1,1,1,2,1,1,9,2,1,How people respond to situations,7,7,2,1,44,4,4,4,4,4,4,3,5,4,4,7,7,1,7,5,2,1,4,1,1,7,4,4,6,3,2
294,1,2,crash,0,0,1,1,1,1,1,2,1,1,9,2,1,How people respond to situations,7,7,2,1,44,4,4,4,4,4,3,3,4,2,3,4,4,1,5,5,1,2,5,1,0,4,3,4,5,4,3
294,2,1,cheat,0,0,1,1,1,1,1,2,1,1,9,2,1,How people respond to situations,7,7,2,1,44,4,4,4,4,4,7,7,7,7,7,7,7,1,7,7,6,7,5,6,1,6,7,7,5,3,3
294,2,1,provoke,0,0,1,1,1,1,1,2,1,1,9,2,1,How people respond to situations,7,7,2,1,44,4,4,4,4,4,7,7,7,7,7,7,7,1,7,7,7,7,7,7,1,7,7,7,7,7,1
295,1,1,talking,0,0,1,1,1,1,2,1,9,2,1,2,1,People's opinion on certain situations.,7,7,1,1,18,6,5,4,4,4,3,4,3,3,3,3,3,4,4,4,3,4,4,3,0,3,3,2,3,4,5
295,1,2,catcalling,0,0,1,1,1,1,2,1,9,2,1,2,1,People's opinion on certain situations.,7,7,1,1,18,6,5,4,4,4,2,2,2,2,2,2,5,4,6,4,3,1,4,2,0,3,2,3,5,2,4
295,1,2,crash,0,0,1,1,1,1,2,1,9,2,1,2,1,People's opinion on certain situations.,7,7,1,1,18,6,5,4,4,4,5,6,6,6,6,6,6,1,6,2,6,5,5,5,1,5,6,6,3,2,3
295,1,2,shoving,0,0,1,1,1,1,2,1,9,2,1,2,1,People's opinion on certain situations.,7,7,1,1,18,6,5,4,4,4,3,4,4,5,3,5,5,3,7,4,5,4,5,6,1,5,3,3,5,3,5
295,2,2,cheat,0,0,1,1,1,1,2,1,9,2,1,2,1,People's opinion on certain situations.,7,7,1,1,18,6,5,4,4,4,5,5,6,7,6,6,6,2,7,1,7,5,5,5,1,6,6,2,3,3,4
295,2,2,provoke,0,0,1,1,1,1,2,1,9,2,1,2,1,People's opinion on certain situations.,7,7,1,1,18,6,5,4,4,4,7,7,7,7,7,7,7,1,7,1,5,6,6,4,1,7,6,6,3,3,2
296,1,1,catcalling,0,0,1,1,1,1,2,9,9,1,9,9,3,How morally concerned you are about things,6,6,2,1,47,5,6,5,5,4,4,5,7,4,5,6,7,4,4,5,3,5,5,4,1,5,5,5,3,3,3
296,1,1,cheat,0,0,1,1,1,1,2,9,9,1,9,9,3,How morally concerned you are about things,6,6,2,1,47,5,6,5,5,4,5,5,6,4,6,5,6,3,6,4,6,6,5,6,1,5,5,5,3,3,2
296,1,1,provoke,0,0,1,1,1,1,2,9,9,1,9,9,3,How morally concerned you are about things,6,6,2,1,47,5,6,5,5,4,5,4,6,5,5,4,4,4,4,4,5,4,5,5,1,4,4,4,4,4,4
296,1,2,crash,0,0,1,1,1,1,2,9,9,1,9,9,3,How morally concerned you are about things,6,6,2,1,47,5,6,5,5,4,2,2,4,4,3,3,4,5,7,4,2,2,7,2,0,6,2,2,5,5,4
296,1,2,shoving,0,0,1,1,1,1,2,9,9,1,9,9,3,How morally concerned you are about things,6,6,2,1,47,5,6,5,5,4,2,2,2,2,2,2,7,6,6,4,2,4,4,4,0,4,4,4,3,3,4
296,1,2,talking,0,0,1,1,1,1,2,9,9,1,9,9,3,How morally concerned you are about things,6,6,2,1,47,5,6,5,5,4,6,6,6,6,6,6,5,2,4,4,6,6,6,6,1,5,5,5,2,2,2
297,1,1,provoke,0,0,1,1,1,1,2,2,2,9,8,1,1,Measuring morality,7,7,2,1,23,5,2,2,1,5,1,1,1,1,1,1,1,7,2,1,3,3,1,1,0,3,3,1,7,7,6
297,1,2,catcalling,0,0,1,1,1,1,2,2,2,9,8,1,1,Measuring morality,7,7,2,1,23,5,2,2,1,5,1,1,2,1,1,3,4,2,3,2,1,3,2,3,0,2,3,1,7,7,7
297,1,2,cheat,0,0,1,1,1,1,2,2,2,9,8,1,1,Measuring morality,7,7,2,1,23,5,2,2,1,5,2,3,3,1,2,6,6,4,4,3,1,3,2,1,0,2,3,1,7,6,7
297,2,1,talking,0,0,1,1,1,1,2,2,2,9,8,1,1,Measuring morality,7,7,2,1,23,5,2,2,1,5,6,7,7,6,7,7,7,1,7,6,6,7,5,7,1,5,6,5,2,1,2
297,2,2,crash,0,0,1,1,1,1,2,2,2,9,8,1,1,Measuring morality,7,7,2,1,23,5,2,2,1,5,7,7,7,7,7,7,7,1,7,7,7,7,6,7,1,6,7,7,2,1,1
297,2,2,shoving,0,0,1,1,1,1,2,2,2,9,8,1,1,Measuring morality,7,7,2,1,23,5,2,2,1,5,5,7,6,7,6,7,7,1,7,7,4,5,5,7,1,7,4,3,3,1,1
298,1,1,provoke,0,0,1,1,1,1,1,2,9,9,1,1,1,This survey was about participants' opinions on whether behaviors are right or wrong.,7,7,1,1,63,7,6,6,6,4,4,4,7,4,4,7,4,6,7,7,4,5,5,2,0,4,5,5,6,4,5
298,1,1,shoving,0,0,1,1,1,1,1,2,9,9,1,1,1,This survey was about participants' opinions on whether behaviors are right or wrong.,7,7,1,1,63,7,6,6,6,4,3,6,7,6,3,7,6,2,7,6,3,6,5,3,1,5,2,2,6,2,6
298,1,2,catcalling,0,0,1,1,1,1,1,2,9,9,1,1,1,This survey was about participants' opinions on whether behaviors are right or wrong.,7,7,1,1,63,7,6,6,6,4,3,3,7,3,3,6,7,5,6,4,3,6,5,2,1,6,2,2,6,2,6
298,2,1,talking,0,0,1,1,1,1,1,2,9,9,1,1,1,This survey was about participants' opinions on whether behaviors are right or wrong.,7,7,1,1,63,7,6,6,6,4,7,7,7,7,7,7,7,1,7,7,7,6,5,6,1,3,3,3,6,1,5
298,2,2,cheat,0,0,1,1,1,1,1,2,9,9,1,1,1,This survey was about participants' opinions on whether behaviors are right or wrong.,7,7,1,1,63,7,6,6,6,4,7,7,7,7,7,7,7,1,7,7,7,6,5,5,1,5,5,5,6,1,5
298,2,2,crash,0,0,1,1,1,1,1,2,9,9,1,1,1,This survey was about participants' opinions on whether behaviors are right or wrong.,7,7,1,1,63,7,6,6,6,4,7,7,7,7,7,7,7,1,7,7,7,5,5,3,1,5,6,6,6,1,4
299,1,1,catcalling,0,0,1,1,1,1,9,2,9,9,9,9,1,How do I react to certain scenarios,7,7,2,1,49,4,6,6,6,4,6,6,1,6,6,6,6,1,6,6,6,6,6,6,1,6,6,6,6,1,6
299,1,1,cheat,0,0,1,1,1,1,9,2,9,9,9,9,1,How do I react to certain scenarios,7,7,2,1,49,4,6,6,6,4,6,6,1,6,6,6,6,1,6,6,6,6,6,6,1,6,6,6,6,1,1
299,1,2,provoke,0,0,1,1,1,1,9,2,9,9,9,9,1,How do I react to certain scenarios,7,7,2,1,49,4,6,6,6,4,6,6,1,6,6,6,6,1,6,6,6,7,6,6,1,6,6,6,6,1,6
299,1,2,talking,0,0,1,1,1,1,9,2,9,9,9,9,1,How do I react to certain scenarios,7,7,2,1,49,4,6,6,6,4,6,6,1,6,6,6,6,1,6,6,6,6,6,6,1,6,6,6,6,1,6
299,2,1,shoving,0,0,1,1,1,1,9,2,9,9,9,9,1,How do I react to certain scenarios,7,7,2,1,49,4,6,6,6,4,6,6,1,6,6,6,7,1,6,1,6,7,6,6,1,6,6,6,7,6,7
299,2,2,crash,0,0,1,1,1,1,9,2,9,9,9,9,1,How do I react to certain scenarios,7,7,2,1,49,4,6,6,6,4,6,6,1,6,7,7,7,1,7,7,7,7,7,7,1,7,7,7,7,1,7
300,1,1,catcalling,0,0,1,1,1,1,1,1,1,8,8,1,1,how people react to moral situations,7,7,1,1,28,6,4,2,4,4,5,4,4,5,4,3,4,5,4,4,4,5,4,1,0,2,5,5,4,3,2
300,1,1,talking,0,0,1,1,1,1,1,1,1,8,8,1,1,how people react to moral situations,7,7,1,1,28,6,4,2,4,4,5,2,1,5,2,4,5,2,5,5,5,5,4,2,0,3,5,3,1,1,1
300,1,2,provoke,0,0,1,1,1,1,1,1,1,8,8,1,1,how people react to moral situations,7,7,1,1,28,6,4,2,4,4,4,4,3,2,1,1,1,7,2,1,3,4,4,1,1,6,5,5,6,4,2
300,2,1,crash,0,0,1,1,1,1,1,1,1,8,8,1,1,how people react to moral situations,7,7,1,1,28,6,4,2,4,4,7,7,7,7,7,7,7,1,7,7,7,6,3,7,1,7,7,7,1,1,1
300,2,2,cheat,0,0,1,1,1,1,1,1,1,8,8,1,1,how people react to moral situations,7,7,1,1,28,6,4,2,4,4,6,5,5,6,6,6,6,1,7,6,6,5,5,5,1,4,5,5,1,1,1
300,2,2,shoving,0,0,1,1,1,1,1,1,1,8,8,1,1,how people react to moral situations,7,7,1,1,28,6,4,2,4,4,7,7,7,7,7,7,6,1,7,7,6,4,6,5,1,7,6,7,1,1,1
301,1,2,provoke,0,0,1,1,1,1,2,2,2,1,9,2,1,Opinions on various crime,6,7,1,1,20,5,3,3,4,4,1,1,2,1,1,1,1,7,2,3,1,1,4,1,0,3,5,1,5,7,1
301,2,1,crash,0,0,1,1,1,1,2,2,2,1,9,2,1,Opinions on various crime,6,7,1,1,20,5,3,3,4,4,7,7,7,7,7,7,3,1,7,7,6,6,5,7,1,5,5,7,5,4,2
301,2,1,talking,0,0,1,1,1,1,2,2,2,1,9,2,1,Opinions on various crime,6,7,1,1,20,5,3,3,4,4,5,5,7,7,6,1,3,1,7,7,6,6,3,5,1,5,7,1,5,2,1
301,2,2,catcalling,0,0,1,1,1,1,2,2,2,1,9,2,1,Opinions on various crime,6,7,1,1,20,5,3,3,4,4,5,6,6,5,5,3,7,1,3,4,5,3,6,3,1,2,7,1,4,3,1
301,2,2,cheat,0,0,1,1,1,1,2,2,2,1,9,2,1,Opinions on various crime,6,7,1,1,20,5,3,3,4,4,5,2,4,4,3,2,4,3,3,4,7,5,4,3,1,1,3,3,7,6,5
301,2,2,shoving,0,0,1,1,1,1,2,2,2,1,9,2,1,Opinions on various crime,6,7,1,1,20,5,3,3,4,4,7,4,1,7,5,2,4,1,7,5,5,6,5,7,1,7,5,1,1,1,1
302,1,2,talking,0,0,1,1,1,1,1,1,9,1,1,1,1,To investigate how people make judgments in life,7,7,1,1,18,7,4,6,1,4,4,3,1,1,1,1,1,7,2,2,1,2,7,1,0,4,7,2,7,7,7
302,2,1,catcalling,0,0,1,1,1,1,1,1,9,1,1,1,1,To investigate how people make judgments in life,7,7,1,1,18,7,4,6,1,4,5,7,5,7,5,7,7,1,7,7,5,7,7,7,1,7,7,5,4,1,2
302,2,1,crash,0,0,1,1,1,1,1,1,9,1,1,1,1,To investigate how people make judgments in life,7,7,1,1,18,7,4,6,1,4,7,7,7,7,7,7,7,1,7,7,7,7,2,7,1,7,7,7,1,1,1
302,2,1,provoke,0,0,1,1,1,1,1,1,9,1,1,1,1,To investigate how people make judgments in life,7,7,1,1,18,7,4,6,1,4,6,7,7,7,7,7,7,2,7,7,5,7,7,7,1,7,5,6,2,2,1
302,2,2,cheat,0,0,1,1,1,1,1,1,9,1,1,1,1,To investigate how people make judgments in life,7,7,1,1,18,7,4,6,1,4,7,5,5,7,7,4,7,3,7,7,7,7,7,7,0,3,7,3,1,1,1
302,2,2,shoving,0,0,1,1,1,1,1,1,9,1,1,1,1,To investigate how people make judgments in life,7,7,1,1,18,7,4,6,1,4,6,6,7,7,7,7,6,1,7,7,7,7,6,7,1,7,7,7,1,1,1
303,1,1,catcalling,0,0,1,1,1,1,2,9,9,9,2,9,1,Judgement and decision making in some situations.,7,7,2,1,36,4,2,2,2,4,6,7,7,6,6,6,7,2,6,7,6,6,4,7,1,7,5,5,2,2,3
303,1,1,shoving,0,0,1,1,1,1,2,9,9,9,2,9,1,Judgement and decision making in some situations.,7,7,2,1,36,4,2,2,2,4,6,6,7,6,7,7,6,1,7,7,6,6,6,7,1,1,1,6,6,2,1
303,1,2,cheat,0,0,1,1,1,1,2,9,9,9,2,9,1,Judgement and decision making in some situations.,7,7,2,1,36,4,2,2,2,4,6,6,7,6,6,6,6,1,7,7,7,7,5,6,1,4,3,6,1,2,1
303,1,2,provoke,0,0,1,1,1,1,2,9,9,9,2,9,1,Judgement and decision making in some situations.,7,7,2,1,36,4,2,2,2,4,6,6,7,6,6,7,6,1,7,7,6,4,5,7,1,6,5,6,2,2,1
303,2,1,talking,0,0,1,1,1,1,2,9,9,9,2,9,1,Judgement and decision making in some situations.,7,7,2,1,36,4,2,2,2,4,7,7,7,7,6,6,7,1,7,1,7,7,2,7,1,5,6,7,1,1,2
303,2,2,crash,0,0,1,1,1,1,2,9,9,9,2,9,1,Judgement and decision making in some situations.,7,7,2,1,36,4,2,2,2,4,7,7,7,7,7,7,7,1,7,7,7,5,4,7,1,7,7,7,1,1,1
304,1,1,shoving,0,0,1,1,1,1,2,1,1,8,8,1,2,moral choice ,7,7,2,1,47,4,6,5,7,5,4,3,4,4,3,5,4,4,2,3,4,2,2,4,1,4,2,5,4,2,3
304,1,2,provoke,0,0,1,1,1,1,2,1,1,8,8,1,2,moral choice ,7,7,2,1,47,4,6,5,7,5,1,2,3,3,2,2,2,4,3,6,3,5,5,5,0,1,1,1,5,4,2
304,1,2,talking,0,0,1,1,1,1,2,1,1,8,8,1,2,moral choice ,7,7,2,1,47,4,6,5,7,5,2,2,3,4,3,3,3,5,4,4,2,3,2,4,0,3,4,4,3,3,5
304,2,1,catcalling,0,0,1,1,1,1,2,1,1,8,8,1,2,moral choice ,7,7,2,1,47,4,6,5,7,5,4,2,2,5,4,5,3,3,6,6,6,2,3,3,1,3,4,3,3,3,4
304,2,1,cheat,0,0,1,1,1,1,2,1,1,8,8,1,2,moral choice ,7,7,2,1,47,4,6,5,7,5,5,3,3,3,5,3,5,4,3,5,4,3,5,5,0,2,4,2,5,4,5
304,2,2,crash,0,0,1,1,1,1,2,1,1,8,8,1,2,moral choice ,7,7,2,1,47,4,6,5,7,5,6,6,4,6,6,6,6,3,3,5,5,5,4,5,1,6,5,6,6,5,6
305,1,1,provoke,0,0,1,1,1,1,9,8,8,9,9,9,1,"The different levels of punishment people place on morality laws, what they may or may not allow or excuse according to their own moral code.",7,7,2,1,49,4,5,6,6,5,1,4,1,2,1,1,1,7,5,2,3,2,2,1,1,2,3,3,5,3,2
